application_id,applicant_id,applicant_name,applicant_city,application_date,branch_code,application_channel,pan_number,mobile_number,email_address,age_years,monthly_income_inr,employment_type,credit_score,debt_to_income_ratio,existing_loan_count,late_payments_last_12_months,loan_type,loan_amount_inr,tenure_months,defaulted,loss_given_default_inr
LA026694,APP018628,Sandeep Ramesh,Chennai,2024-06-21,BR001,branch,PEUUS3944Z,9718856702,hhegde@outlook.com,27,24658.0,self_employed_business,506,0.2178,1,5,personal,100000,36,0,
LA026695,APP007292,Manoj Naidu,Kolkata,2025-06-06,BR014,partner_referral,CDYXE1005C,6696597284,bnair@outlook.com,27,38806.0,salaried_private,842,0.3854,0,1,home,1500000,180,0,
LA026696,APP022727,Ananya Naidu,Coimbatore,2023-01-15,BR020,branch,TLLTY3004H,8813873447,rohit_iyer9@rediffmail.com,27,47822.0,self_employed_professional,716,0.4922,1,0,personal,759000,60,0,
LA026697,APP001166,Swathi Desai,Jaipur,2023-12-22,BR028,branch,BNADA1688G,8864845665,divya_verma4@outlook.com,35,68291.0,contract,645,0.7231,2,3,vehicle,2033000,84,0,
LA026698,APP012364,Gayathri Bhat,Ludhiana,2025-02-18,BR036,online,WIHKY7667E,8644700020,naveen.banerjee@yahoo.co.in,35,20548.0,salaried_private,552,0.6833,0,4,home,1500000,240,0,
LA026699,APP006858,Diya Prasad,Bhopal,2023-04-04,BR027,online,YWAEX6541J,9671150987,sridhar.chatterjee@protonmail.com,26,52988.0,salaried_private,797,0.5413,2,1,vehicle,935000,84,0,
LA026700,APP011560,Arjun Verma,Bhopal,2025-06-07,BR031,direct_sales_agent,FQYTG4261M,9712547468,bhargav_deshpande5@outlook.com,33,93247.0,salaried_private,742,0.4191,0,1,personal,807000,24,0,
LA026701,APP009119,Yash Sharma,Coimbatore,2023-01-17,BR005,branch,AAANG6075J,8418973936,zoya.kapoor@gmail.com,30,33550.0,salaried_private,702,0.7574,3,2,vehicle,877000,60,0,
LA026702,APP004234,Priya Subramanian,Nagpur,2024-07-14,BR032,online,DVEDF4951I,9603233540,phegde@hotmail.com,36,29485.0,salaried_government,738,0.5831,1,2,home,1794000,360,0,
LA026703,APP018795,Sandeep Kapoor,Visakhapatnam,2025-06-23,BR010,branch,ETLFN9832I,6672264347,manoj.mukherjee@outlook.com,28,28118.0,self_employed_business,767,0.5083,1,0,personal,386000,48,0,
LA026704,APP014225,Vikram Sharma,Bengaluru,2025-04-29,BR008,branch,MVCBJ6021N,6552819584,nithya70@protonmail.com,38,34845.0,salaried_private,722,0.5015,0,3,home,1727000,180,0,
LA026705,APP004884,Harsha Reddy,Bengaluru,2025-02-10,BR028,partner_referral,GHNRD9774W,7879567677,karthik_prasad7@yahoo.co.in,41,12000.0,salaried_government,797,0.4952,1,0,vehicle,112000,24,0,
LA026706,APP007805,Sandeep Naidu,Chennai,2024-11-30,BR010,online,TLYLH8891B,8161885972,bhargav_krishnan3@rediffmail.com,28,32634.0,salaried_private,690,0.4808,1,2,vehicle,783000,84,0,
LA026707,APP006076,Priya Desai,Lucknow,2024-10-22,BR034,branch,ABBHZ1827B,6720004536,meera.bhatia@yahoo.co.in,24,37735.0,salaried_private,563,0.507,0,5,vehicle,747000,48,0,
LA026708,APP024371,Kavya Naidu,Vadodara,2023-08-17,BR027,partner_referral,YUHZI9656Z,9661717484,nithya_mehta6@rediffmail.com,34,28890.0,self_employed_professional,704,0.5779,1,2,home,1559000,240,0,
LA026709,APP026410,Bhavana Malhotra,Jaipur,2023-05-02,BR035,partner_referral,NJRTN1524U,8569310355,imran79@rediffmail.com,48,56611.0,self_employed_professional,622,0.566,0,4,personal,919000,36,1,742954.64
LA026710,APP001533,Praveen Nair,Mysuru,2023-08-26,BR034,online,JFPQG8142J,9783241809,sandeep.sharma@protonmail.com,40,101582.0,contract,480,0.3981,0,7,home,4275000,240,0,
LA026711,APP003451,Kavya Banerjee,Visakhapatnam,2023-08-12,BR011,branch,EWTWH2853F,9639043304,tarun73@protonmail.com,32,27122.0,salaried_government,609,0.4924,0,4,vehicle,796000,84,0,
LA026712,APP016520,Anjali Sinha,Pune,2024-06-16,BR025,online,KMTSF4626P,8047906482,rnaidu@yahoo.co.in,45,20928.0,salaried_private,574,0.3654,2,3,gold,68000,18,0,
LA026713,APP021768,Aniket Sharma,Bengaluru,2023-06-28,BR021,online,BBWLS0225V,6730801131,aditi_shetty1@protonmail.com,46,65660.0,self_employed_business,551,0.4215,0,4,gold,454000,18,0,
LA026714,APP023221,Aditya Desai,Jaipur,2023-05-17,BR006,partner_referral,UBZII8101I,8444599066,ipatel@protonmail.com,29,49609.0,self_employed_professional,839,0.4888,2,0,vehicle,340000,24,0,
LA026715,APP002819,Swathi Varma,Rajkot,2024-09-20,BR039,direct_sales_agent,YNHKE3787P,8384222499,dmenon@rediffmail.com,29,28857.0,salaried_government,634,0.2009,1,2,gold,51000,12,0,
LA026716,APP010102,Meera Verma,Ludhiana,2024-01-04,BR033,branch,QNZGT8897V,9154244448,vinay_verma2@outlook.com,31,63650.0,salaried_private,672,0.5229,0,2,home,3322000,180,0,
LA026717,APP006827,Siddharth Varma,Jaipur,2023-06-18,BR015,partner_referral,FZUQE7422A,9328171317,kiran.nair@yahoo.co.in,26,47485.0,salaried_private,900,0.3674,1,0,gold,172000,12,0,
LA026718,APP021982,Aniket Gowda,Indore,2023-04-15,BR025,online,EYSUZ2705R,9291371464,bhavana_bose7@rediffmail.com,51,76886.0,self_employed_business,826,0.6738,3,1,personal,1368000,48,0,
LA026719,APP022097,Aditya Desai,Ahmedabad,2024-12-29,BR003,branch,EAFNQ8988S,7792635571,nandini36@gmail.com,56,47346.0,self_employed_business,609,0.4335,0,3,vehicle,634000,36,0,
LA026720,APP021290,Aniket Kapoor,Visakhapatnam,2023-10-13,BR018,branch,HEKMW6880C,6844099568,gayatri55@hotmail.com,41,28629.0,self_employed_business,732,0.4461,1,1,personal,272000,36,0,
LA026721,APP016072,Ishaan Verma,Chennai,2024-06-19,BR006,partner_referral,WSEAC0005W,8216602961,jhegde@protonmail.com,43,32872.0,salaried_private,861,0.4781,0,0,vehicle,749000,60,0,
LA026722,APP019534,Karthik Nair,Bhopal,2025-02-07,BR003,branch,XARAB5997R,9187052680,cmukherjee@protonmail.com,31,49382.0,self_employed_business,730,0.2265,0,0,personal,323000,36,0,
LA026723,APP001921,Reyansh Verma,Mysuru,2023-06-04,BR033,online,MTCPE1301I,98765abcde,rajesh_joshi5@rediffmail.com,50,36266.0,contract,900,0.5588,2,0,gold,216000,18,0,
LA026725,APP021195,Aniket Gowda,Kochi,2024-05-22,BR031,direct_sales_agent,LCWMR1514A,987654321012,manoj_rao4@outlook.com,40,49396.0,self_employed_business,636,0.3997,0,1,personal,701000,48,0,
LA026726,APP008062,Nandini Pillai,Surat,2023-04-20,BR016,online,DPGHW1559P,6053328308,ishita.menon@outlook.com,28,70260.0,salaried_private,806,0.95,3,0,vehicle,642000,12,0,
LA026727,APP012398,Anjali Rao,Lucknow,2023-03-21,BR004,partner_referral,JIJZS9808T,9684180870,diyer@gmail.com,35,23339.0,salaried_private,805,0.1714,0,1,gold,66000,18,0,
LA026728,APP016301,Priya Gowda,Chennai,2024-07-01,BR040,branch,BFZJW7297V,9558533699,fnair@protonmail.com,44,20662.0,salaried_private,592,0.3292,1,5,gold,179000,36,0,
LA026729,APP011816,Karthik Malhotra,Coimbatore,2024-07-21,BR038,branch,DMKHG0213G,6830391634,nandini.kapoor@protonmail.com,34,30105.0,salaried_private,760,0.5535,2,1,home,1500000,300,1,572598.09
LA026730,APP010176,Bhavana Iyer,Bhopal,2024-01-10,BR013,partner_referral,DTRJF3154S,6529333776,ganesh50@hotmail.com,31,76950.0,salaried_private,690,0.5572,1,2,vehicle,1832000,60,0,
LA026731,APP007724,Rahul Desai,Indore,2024-03-26,BR003,direct_sales_agent,CJMRC4142E,8832294205,vinay_deshpande7@yahoo.co.in,28,25454.0,salaried_private,482,0.6185,1,6,personal,488000,48,1,281882.32
LA026732,APP008873,Harsha Varma,Surat,2024-04-09,BR023,branch,ZTXHJ6989J,6358724570,psharma@protonmail.com,30,122121.0,salaried_private,821,0.6132,3,0,personal,898000,24,0,
LA026733,APP015584,Yash Kulkarni,Hyderabad,2024-09-18,BR031,partner_referral,WHRYF9740F,7794914965,kiran17@hotmail.com,41,69017.0,salaried_private,860,0.7104,3,0,home,3888000,300,0,
LA026734,APP000855,Diya Subramanian,Lucknow,2023-03-13,BR020,branch,IWNSW5248T,6549586406,ramya33@outlook.com,33,22417.0,contract,651,0.3226,1,3,gold,72000,12,0,
LA026735,APP026573,Aarav Subramanian,Indore,2025-06-19,BR035,branch,EBERW0892U,8524366472,spaces in@domain.com,52,71917.0,self_employed_professional,768,0.3761,0,1,personal,984000,48,0,
LA026736,APP011799,Kavya Menon,Vadodara,2023-05-26,BR006,branch,QMVFI6601U,9711999813,hiyer@hotmail.com,34,28395.0,salaried_private,753,0.3084,0,0,gold,144000,18,0,
LA026737,APP007452,Shreya Menon,Pune,2023-09-20,BR011,branch,SALHB5105C,9583684783,manoj_rathore8@gmail.com,27,65097.0,salaried_private,733,0.6805,1,0,personal,1352000,48,0,
LA026738,APP011095,Meera Sharma,Pune,2023-03-10,BR037,online,ZQCXK6716M,7070786866,miyer@protonmail.com,33,26057.0,salaried_private,743,0.4529,2,2,gold,87000,12,0,
LA026739,APP008720,Nikhil Bose,Jaipur,2024-01-19,BR029,online,DPXBN2624I,5432109876,anand.agarwal@rediffmail.com,29,64443.0,salaried_private,723,0.4799,0,2,vehicle,1457000,60,0,
LA026740,APP021042,Lakshmi Banerjee,Delhi,2024-03-15,BR004,direct_sales_agent,TAMXG2466K,7799758881,bhargav43@outlook.com,39,47061.0,self_employed_business,729,0.9064,2,1,vehicle,1089000,36,0,
LA026741,APP023344,Kavya Rao,Ludhiana,2023-08-23,BR025,online,AGQGN1346T,7095131175,harish.nair@hotmail.com,30,16956.0,self_employed_professional,639,0.875,0,1,personal,164000,12,0,
LA026742,APP012017,Rohan Desai,Kanpur,2024-06-21,BR023,online,CSPFX6321V,7229151660,bhavana_verma9@gmail.com,34,49401.0,salaried_private,728,0.1857,1,2,gold,74000,12,0,
LA026743,APP020127,Neha Joshi,Madurai,2023-09-13,BR040,partner_referral,XASHH5076B,7820556819,vprasad@gmail.com,34,39294.0,self_employed_business,780,0.5926,0,0,home,2786000,300,0,
LA026744,APP006112,Reyansh Malhotra,Kanpur,2023-07-19,BR028,branch,AESAR8745E,8906663910,nandini_gupta3@gmail.com,24,49246.0,salaried_private,713,0.2712,1,1,gold,320000,36,0,
LA026746,APP006185,Diya Patel,Indore,2024-09-16,BR024,online,RMETU1839V,7385514661,sandeep.banerjee@protonmail.com,24,86281.0,salaried_private,620,0.2371,0,4,vehicle,1226000,84,0,
LA026747,APP005282,Yash Sharma,Bengaluru,2023-10-16,BR011,partner_referral,EBALW2428R,8265001459,zoya11@yahoo.co.in,45,14760.0,salaried_government,714,0.2691,0,4,gold,85000,24,0,
LA026748,APP016208,Shreya Chatterjee,Kochi,2023-11-06,BR016,partner_referral,EJGXB1779N,6747205563,vaishnavi18@gmail.com,43,73195.0,salaried_private,755,0.2799,0,2,gold,623000,36,0,
LA026749,APP004020,Harsha Desai,Mysuru,2025-02-11,BR039,online,RKRSN0541V,8982343767,smenon@yahoo.co.in,35,24062.0,salaried_government,740,0.7072,2,2,home,1500000,240,0,
LA026750,APP020582,Saanvi Chauhan,Coimbatore,2025-03-17,BR010,partner_referral,KWEZH0992X,6572250140,cmukherjee@outlook.com,36,91655.0,self_employed_business,590,0.4231,1,2,home,3028000,180,0,
LA026751,APP007595,Rohan Gowda,Lucknow,2024-03-07,BR008,online,NZWYE6636D,6330429415,treddy@yahoo.co.in,28,140192.0,salaried_private,563,0.389,0,5,vehicle,1674000,36,0,
LA026752,APP007670,Sandeep Chauhan,Bhopal,2023-09-30,BR020,branch,RKGYN6446J,6808825652,ganesh.gowda@gmail.com,28,21593.0,salaried_private,687,0.7212,2,1,personal,445000,48,0,
LA026753,APP005761,Ishaan Naidu,Delhi,2023-01-21,BR027,branch,HYUZM6472G,9593346669,swathi12@yahoo.co.in,60,110713.0,salaried_government,813,0.2941,2,0,gold,318000,18,0,
LA026754,APP014766,Manoj Banerjee,Mysuru,2023-04-11,BR016,online,TWWEU3089X,9566404420,vaishnavi.nair@gmail.com,39,53240.0,salaried_private,770,0.4094,0,0,home,2440000,240,0,
LA026755,APP004272,Rohan Mukherjee,Vadodara,2023-11-05,BR012,online,SXDMD2272Q,7983579810,yamini_prasad7@rediffmail.com,36,45701.0,salaried_government,725,0.2707,0,1,gold,375000,36,0,
LA026756,APP003955,Gayathri Mukherjee,Mysuru,2025-03-05,BR032,partner_referral,LGTLQ2614K,8374666593,rajesh86@yahoo.co.in,34,76221.0,salaried_government,822,0.3606,0,0,vehicle,1684000,84,0,
LA026757,APP012869,Aarav Krishnan,Visakhapatnam,2024-04-22,BR020,partner_referral,QYGYA0513C,6507995217,karthik_agarwal6@gmail.com,36,106021.0,salaried_private,643,0.3987,0,3,vehicle,2500000,84,0,
LA026758,APP017299,Divya Iyer,Hyderabad,2024-02-11,BR021,online,DFIJU1914J,9357883589,asharma@rediffmail.com,49,66253.0,salaried_private,722,0.5427,0,0,personal,1290000,48,0,
LA026759,APP021291,Harsha Rao,Nagpur,2023-05-07,BR014,branch,DPZJJ6203L,6509599867,praveen68@outlook.com,41,28944.0,self_employed_business,620,0.7441,2,2,home,1680000,360,0,
LA026760,APP000622,Meera Subramanian,Delhi,2025-01-20,BR029,online,PNSGV0045W,8429709786,dsubramanian@hotmail.com,31,133809.0,contract,749,0.4307,1,0,home,4933000,180,0,
LA026761,APP008085,Rohan Varma,Nagpur,2024-11-23,BR016,online,ZSGKZ0824B,8393530189,ramya_subramanian9@hotmail.com,28,76470.0,salaried_private,802,0.3174,0,1,vehicle,1485000,84,0,
LA026762,APP024979,Vivaan Kulkarni,Kochi,2024-08-28,BR006,online,AAMTQ6754N,6708148265,tarun_patel8@outlook.com,36,73108.0,self_employed_professional,623,0.6087,0,2,vehicle,2098000,60,0,
LA026763,APP015146,Gayathri Hegde,Bhopal,2024-04-25,BR021,branch,NRZBY0861I,9645781054,nandini_verma7@hotmail.com,40,53273.0,salaried_private,693,0.6607,1,1,personal,1024000,48,0,
LA026764,APP005899,Anjali Nair,Hyderabad,2024-11-18,BR029,online,CAHPT5069L,8254263580,vaishnavi_rao3@yahoo.co.in,23,28861.0,salaried_private,763,0.4758,2,0,gold,165000,18,0,
LA026765,APP016862,Rahul Subramanian,Mysuru,2025-04-08,BR021,direct_sales_agent,XDWEY2555X,7234493765,naveen99@gmail.com,46,64807.0,salaried_private,433,0.4868,0,9,vehicle,968000,36,0,
LA026766,APP002622,Diya Sinha,Ludhiana,2024-03-30,BR012,online,NBRUL7093R,9248502598,omalhotra@yahoo.co.in,28,21850.0,salaried_government,478,0.758,1,8,personal,167000,12,0,
LA026767,APP026445,Nandini Rao,Mysuru,2024-05-16,BR013,online,KEUJC3926F,6378286524,imran.chatterjee@yahoo.co.in,49,38171.0,self_employed_professional,504,0.4344,0,5,personal,337000,24,0,
LA026768,APP017814,Aarav Hegde,Visakhapatnam,2024-02-18,BR034,branch,ERHER4671Q,9720824346,vinay23@yahoo.co.in,56,51363.0,salaried_private,827,0.5249,1,1,home,2399000,240,0,
LA026769,APP011843,Nandini Subramanian,Jaipur,2023-03-14,BR004,online,MSSTY4469W,7393710634,zoya.chauhan@outlook.com,34,32090.0,salaried_private,508,0.3806,0,2,personal,498000,60,0,
LA026770,APP001730,Nandini Gowda,Hyderabad,2024-04-24,BR017,online,GDWVW2480R,8085909346,rajesh_chatterjee4@protonmail.com,43,48247.0,contract,750,0.7208,2,1,home,3067000,240,0,
LA026771,APP008985,Meera Patel,Nashik,2023-08-20,BR008,branch,KJAIL5467B,8055365749,pallavi.verma@protonmail.com,30,22061.0,salaried_private,874,0.6221,1,0,vehicle,582000,60,0,
LA026772,APP025027,Diya Chatterjee,Vadodara,2024-03-20,BR007,direct_sales_agent,HSWSC5044R,9973985392,ashetty@rediffmail.com,37,24868.0,self_employed_professional,452,0.4348,0,12,personal,437000,60,0,
LA026773,APP026754,Sandeep Prasad,Nashik,2024-12-24,BR034,branch,ESBXP0180F,7424156675,vmalhotra@hotmail.com,60,49015.0,self_employed_professional,871,0.7445,2,0,vehicle,912000,36,0,
LA026775,APP015056,Aniket Pillai,Nagpur,2023-09-01,BR005,online,IJFTA2879N,6103350026,tmalhotra@rediffmail.com,40,37533.0,salaried_private,592,0.3749,0,5,home,1663000,300,0,
LA026776,APP022438,Diya Hegde,Jaipur,2025-03-30,BR040,online,LQHAF4324B,9878059924,omkar_ghosh7@protonmail.com,25,60431.0,self_employed_professional,726,0.6032,1,0,home,3961000,300,0,
LA026777,APP021524,Harsha Krishnan,Kanpur,2024-04-18,BR002,branch,PKEMB6344J,987654321012,vinay.bose@gmail.com,43,42838.0,self_employed_business,688,0.8006,3,1,personal,719000,36,0,
LA026778,APP006920,Aniket Mukherjee,Ludhiana,2023-08-20,BR037,online,PWANQ1190Q,8164291176,jayanth54@yahoo.co.in,26,65220.0,salaried_private,662,0.471,0,3,home,3380000,240,0,
LA026779,APP019320,Aarav Menon,Ahmedabad,2024-01-26,BR029,online,SUZPG0100I,9333122533,nithya51@outlook.com,30,52850.0,self_employed_business,697,0.5113,0,2,home,3306000,300,0,
LA026780,APP025987,Pooja Desai,Tirunelveli,2024-11-04,BR007,direct_sales_agent,INRFE2345N,7679180234,cgowda@yahoo.co.in,43,45174.0,self_employed_professional,534,0.3854,2,7,vehicle,361000,36,0,
LA026781,APP000667,Yash Reddy,Vadodara,2024-05-04,BR040,online,LLUIG2786N,7290125273,zoya.shetty@protonmail.com,31,40713.0,contract,638,0.5316,0,1,home,2697000,360,0,
LA026782,APP015381,Aniket Banerjee,Jaipur,2024-10-24,BR009,branch,LRUQB0100B,6080274297,bhavana_chauhan9@hotmail.com,41,27257.0,salaried_private,655,0.489,0,4,home,1559000,300,0,
LA026783,APP025759,Pooja Desai,Mysuru,2024-12-30,BR025,partner_referral,SIIKJ2035W,9348747150,rghosh@gmail.com,41,46766.0,self_employed_professional,777,0.2869,0,0,gold,287000,24,0,
LA026784,APP020751,Karthik Sinha,Chennai,2025-06-23,BR025,online,JHBRD2787L,9534339004,sdeshpande@outlook.com,37,58768.0,self_employed_business,847,0.5156,0,0,personal,892000,36,0,
LA026785,APP003898,Sneha Naidu,Chennai,2025-01-17,BR037,direct_sales_agent,TWEVG9658B,7425741782,vrao@hotmail.com,34,43180.0,salaried_government,772,0.503,2,1,home,1553000,240,0,
LA026786,APP006936,Vikram Menon,Pune,2025-03-09,BR004,online,GXRCR7125F,8153248346,yamini_chauhan1@hotmail.com,26,70393.0,salaried_private,860,0.4502,1,0,vehicle,1732000,84,0,
LA026788,APP025848,Siddharth Nair,Pune,2023-03-15,BR035,branch,XZEKI6838K,9727821672,omkar67@yahoo.co.in,42,24226.0,self_employed_professional,570,0.5294,2,5,personal,292000,36,0,
LA026789,APP021902,Nikhil Menon,Bhopal,2023-07-09,BR009,online,PAZLM6513J,6623700428,kiran37@outlook.com,49,57507.0,self_employed_business,789,0.2021,0,0,gold,249000,24,0,
LA026790,APP018318,Kavya Sharma,Mysuru,2023-01-07,BR006,branch,STPFP3499W,7550469573,imran14@outlook.com,24,93460.0,self_employed_business,870,0.5244,0,0,personal,1441000,36,0,
LA026791,APP026330,Ishaan Rao,Surat,2024-09-30,BR019,branch,VQEBJ1881Q,8766683716,esha_banerjee9@yahoo.co.in,47,32004.0,self_employed_professional,900,0.6088,0,1,vehicle,780000,48,0,
LA026792,APP025484,Vikram Pillai,Rajkot,2024-04-24,BR033,partner_referral,XBZQC6984H,8005373944,rgupta@outlook.com,39,69620.0,self_employed_professional,642,0.6377,2,2,vehicle,1586000,60,0,
LA026793,APP002550,Ananya Reddy,Kochi,2023-03-14,BR033,partner_referral,MSKKH5747D,8049960706,jayanth50@rediffmail.com,27,54817.0,salaried_government,818,0.5027,0,0,personal,1174000,60,0,
LA026794,APP014663,Ananya Ramesh,Indore,2025-01-11,BR030,branch,AEDQP1435Q,8176825916,rajesh.chauhan@rediffmail.com,39,37196.0,salaried_private,851,0.3991,1,0,gold,345000,36,0,
LA026795,APP007269,Neha Varma,Vadodara,2025-02-09,BR036,online,QUDHJ0406D,9246933398,anair@outlook.com,27,36176.0,salaried_private,615,0.2187,1,3,gold,61000,12,0,
LA026796,APP017914,Ishaan Nair,Indore,2025-05-01,BR013,online,GVNER2769Q,8657143842,vagarwal@outlook.com,59,29003.0,salaried_private,881,0.8205,1,0,vehicle,256000,12,0,
LA026797,APP006821,Aarav Verma,Kanpur,2023-04-17,BR037,branch,MWSIE5177L,7062009460,omkar_kulkarni7@outlook.com,26,45713.0,salaried_private,775,0.4406,0,2,vehicle,953000,60,0,
LA026798,APP011102,Arjun Varma,Mumbai,2024-05-26,BR037,online,FDBTB6633B,7260268104,nithya.agarwal@hotmail.com,33,26587.0,salaried_private,658,0.2607,0,2,personal,200000,36,0,
LA026799,APP024551,Ishaan Pillai,Ludhiana,2023-10-25,BR017,online,HQWGU9290U,8567877706,ganesh76@gmail.com,35,114757.0,self_employed_professional,594,0.4963,0,2,home,6941000,360,0,
LA026800,APP010420,Karthik Chatterjee,Vadodara,2024-06-06,BR022,branch,CUWFH4885E,8700324856,pghosh@gmail.com,32,22984.0,salaried_private,432,0.6071,0,9,home,1597000,300,1,621504.34
LA026801,APP004160,Sneha Bhat,Lucknow,2025-04-10,BR023,online,VVPIZ9739A,9591820982,omkar21@hotmail.com,35,91341.0,salaried_government,861,0.1007,0,2,gold,197000,24,0,
LA026802,APP007898,Lakshmi Nair,Nashik,2025-01-13,BR010,branch,HSLKS4584M,6326825497,sandeep.rao@protonmail.com,28,42522.0,salaried_private,714,0.253,0,0,gold,325000,36,0,
LA026803,APP002403,Sneha Varma,Ludhiana,2023-09-13,BR004,online,KTTGL1159F,9497025129,mshetty@hotmail.com,26,69877.0,salaried_government,569,0.395,0,4,personal,981000,48,1,751701.02
LA026804,APP023918,Nandini Naidu,Nagpur,2024-03-30,BR020,branch,ZDZIJ5478Y,6911696343,spaces in@domain.com,32,34344.0,self_employed_professional,727,0.5714,1,2,personal,478000,36,0,
LA026805,APP007239,Priya Ramesh,Jaipur,2024-03-30,BR029,online,LBJWA6248D,6827963587,dagarwal@rediffmail.com,27,32631.0,salaried_private,637,0.5122,0,1,home,1847000,240,0,
LA026806,APP020519,Yash Kulkarni,Mumbai,2023-12-28,BR006,branch,YKBFD0927W,6238089565,hema_shah5@protonmail.com,36,50692.0,self_employed_business,741,0.4742,0,3,vehicle,1461000,84,0,
LA026807,APP017116,Anjali Bhat,Ludhiana,2024-01-31,BR005,direct_sales_agent,DYKPX9114C,7306635070,aghosh@gmail.com,48,31818.0,salaried_private,667,0.4818,1,3,vehicle,534000,48,0,
LA026808,APP000601,Bhavana Varma,Ludhiana,2024-09-23,BR022,branch,PNPVT3720P,9965779508,kkrishnan@yahoo.co.in,30,67818.0,contract,658,0.412,1,2,home,2995000,360,0,
LA026809,APP004901,Gayathri Reddy,Coimbatore,2024-09-04,BR027,partner_referral,RYKKM4210E,7251624051,zoya39@protonmail.com,41,24721.0,salaried_government,788,0.3381,1,1,gold,219000,36,0,
LA026810,APP022069,Rohan Chatterjee,Ludhiana,2023-01-03,BR015,branch,KMJJL8344Z,9132205493,manoj_sharma9@hotmail.com,54,74034.0,self_employed_business,708,0.4184,0,2,personal,895000,36,0,
LA026811,APP006005,Kavya Prasad,Chennai,2024-09-20,BR012,online,ZHTSH8595P,6951295192,bhavana90@hotmail.com,24,15133.0,salaried_private,704,0.8892,0,3,home,1500000,240,0,
LA026812,APP005494,Kavya Mukherjee,Madurai,2023-10-05,BR023,direct_sales_agent,FXPTA4224X,6363574107,chetan_iyer3@yahoo.co.in,48,45241.0,salaried_government,731,0.6029,1,2,personal,960000,60,0,
LA026813,APP021654,Arjun Shah,Lucknow,2025-01-16,BR013,online,BEBRG4061I,6971168449,latha.rao@outlook.com,45,18302.0,self_employed_business,668,0.6413,0,2,home,1500000,360,0,
LA026814,APP023175,Ishaan Reddy,Jaipur,2024-10-27,BR027,partner_referral,VASRZ4309V,7754576582,hema.reddy@hotmail.com,29,36520.0,self_employed_professional,865,0.5422,2,0,personal,334000,36,0,
LA026815,APP015199,Kavya Prasad,Coimbatore,2023-09-23,BR029,partner_referral,WLAGA3985K,7055915531,sunita61@yahoo.co.in,40,68924.0,salaried_private,696,0.4027,0,2,home,3003000,240,0,
LA026816,APP018262,Sneha Nair,Madurai,2024-12-20,BR032,partner_referral,PEPRH2243C,7245529265,rajesh.kulkarni@outlook.com,24,33799.0,self_employed_business,680,0.4043,0,3,vehicle,820000,84,0,
LA026817,APP025468,Diya Joshi,Kolkata,2023-09-22,BR040,branch,TXDIF9658C,8238489609,uma76@gmail.com,39,56584.0,self_employed_professional,580,0.2374,0,4,gold,406000,36,0,
LA026818,APP000054,Karthik Sharma,Tirunelveli,2024-06-17,BR040,online,SAZHP0267F,6131541885,karthik.malhotra@protonmail.com,24,51816.0,contract,647,0.5317,0,2,home,3307000,300,0,
LA026819,APP004712,Shreya Verma,Delhi,2024-01-30,BR040,partner_referral,LUNUJ4061U,6654479618,omkar_gupta1@rediffmail.com,39,47060.0,salaried_government,774,0.8231,1,2,personal,375000,12,0,
LA026820,APP022738,Manoj Kapoor,Madurai,2023-08-14,BR019,online,VBUNM7641K,7863413082,freddy@yahoo.co.in,27,51534.0,self_employed_professional,572,0.8647,0,5,vehicle,1370000,36,0,
LA026821,APP022423,Reyansh Iyer,Vadodara,2024-07-08,BR034,branch,MFYHB1635Q,7373195641,naveen_malhotra8@gmail.com,25,49979.0,self_employed_professional,812,0.5931,2,0,home,2542000,360,0,
LA026822,APP005430,Shreya Desai,Tirunelveli,2023-05-29,BR038,online,TTENY7092D,7153623868,anaidu@yahoo.co.in,47,33801.0,salaried_government,844,0.6403,0,1,personal,241000,12,0,
LA026823,APP006359,Sneha Rao,Ahmedabad,2024-11-14,BR031,branch,KPTKH3885W,6547020836,chetan89@gmail.com,25,35926.0,salaried_private,619,0.3792,1,2,gold,104000,12,0,
LA026824,APP018671,Karthik Verma,Delhi,2024-12-27,BR032,branch,HEGVD2948S,8207608016,bhavana11@protonmail.com,27,42547.0,self_employed_business,713,0.7658,1,0,personal,795000,36,0,
LA026825,APP022248,Ishaan Patel,Vadodara,2025-03-11,BR022,online,UKQFX4351K,8469254109,omkar33@gmail.com,23,49758.0,self_employed_professional,699,0.6236,0,0,personal,639000,24,0,
LA026826,APP002091,Kavya Reddy,Delhi,2024-01-26,BR016,branch,HHMGY1232J,7243652711,vaishnavi_gupta1@outlook.com,23,28695.0,salaried_government,611,0.5149,1,3,personal,272000,24,0,
LA026827,APP008384,Siddharth Kapoor,Ahmedabad,2023-07-16,BR031,online,THVJW9631I,8377785634,ananya_patel9@protonmail.com,29,29939.0,salaried_private,837,0.4749,0,0,vehicle,865000,84,0,
LA026828,APP012043,Rohan Verma,Mysuru,2023-03-21,BR002,branch,WCYKV8573G,9113812894,varun.gowda@yahoo.co.in,34,53245.0,salaried_private,508,0.7656,4,1,home,2707000,240,0,
LA026829,APP003826,Shreya Bhat,Hyderabad,2023-12-18,BR021,branch,MHNNT1938T,8603292173,suresh.mehta@rediffmail.com,34,26335.0,salaried_government,744,0.6049,1,0,home,1500000,300,0,
LA026830,APP010787,Divya Nair,Visakhapatnam,2024-11-14,BR007,branch,JHHNQ7984D,9586911815,abhatia@hotmail.com,32,63165.0,salaried_private,710,0.4684,0,1,vehicle,1398000,60,0,
